success,total_return,path_length,collision,repeated_failure_rate,optimality_gap,inference_time_per_action,Algorithm,Seed,Task
0,-1.0,1,1,0.0,,2.1659943740814924e-06,Random Policy,0,task_06
0,-1.0,1,1,0.0,,1.624997821636498e-06,Random Policy,0,task_06
0,-1.02,3,1,0.0,,1.0553339961916208e-06,Random Policy,0,task_06
0,-1.0,1,1,0.0,,1.3749959180131555e-06,Random Policy,0,task_06
0,-1.0,1,1,0.0,,1.2920063454657793e-06,Random Policy,0,task_06
1,0.94,7,0,0.0,0.0,2.3199702679578748e-07,Value Iteration,0,task_06
1,0.94,7,0,0.0,0.0,1.4285615179687738e-07,Value Iteration,0,task_06
1,0.94,7,0,0.0,0.0,1.369979664949434e-07,Value Iteration,0,task_06
1,0.94,7,0,0.0,0.0,1.1328873889786856e-07,Value Iteration,0,task_06
1,0.94,7,0,0.0,0.0,1.4271686917969158e-07,Value Iteration,0,task_06
1,0.94,7,0,0.0,0.0,2.740000906799521e-07,Policy Iteration,0,task_06
1,0.94,7,0,0.0,0.0,1.5499660678740058e-07,Policy Iteration,0,task_06
1,0.94,7,0,0.0,0.0,1.1899932620248624e-07,Policy Iteration,0,task_06
1,0.94,7,0,0.0,0.0,1.1928620681698832e-07,Policy Iteration,0,task_06
1,0.94,7,0,0.0,0.0,1.2500095181167126e-07,Policy Iteration,0,task_06
1,0.94,7,0,0.0,0.0,1.273997310948159e-06,Q-learning,0,task_06
1,0.94,7,0,0.0,0.0,8.69142240844667e-07,Q-learning,0,task_06
1,0.94,7,0,0.0,0.0,8.514263234766466e-07,Q-learning,0,task_06
1,0.94,7,0,0.0,0.0,8.034299493634275e-07,Q-learning,0,task_06
1,0.94,7,0,0.0,0.0,8.214285896558846e-07,Q-learning,0,task_06
1,0.84,17,0,0.0,10.0,0.0007977868243709535,MCTS,0,task_06
1,0.7999999999999999,21,0,0.0,14.0,0.0006926110952571478,MCTS,0,task_06
1,0.84,17,0,0.0,10.0,0.0006128382922136499,MCTS,0,task_06
1,0.86,15,0,0.0,8.0,0.0006372223326858754,MCTS,0,task_06
1,0.94,7,0,0.0,0.0,0.0005725120032106393,MCTS,0,task_06
1,0.92,9,0,0.0,2.0,0.001403727002778194,Map-Conditioned Standard Diffusion,0,task_06
1,0.9,11,0,0.0,4.0,0.0013695190004496412,Map-Conditioned Standard Diffusion,0,task_06
0,-1.1199999999999999,13,1,0.0,,0.0013311123083650062,Map-Conditioned Standard Diffusion,0,task_06
1,0.92,9,0,0.0,2.0,0.0013402079979035382,Map-Conditioned Standard Diffusion,0,task_06
1,0.9,11,0,0.0,4.0,0.0013159546374068173,Map-Conditioned Standard Diffusion,0,task_06
1,0.92,9,0,0.0,2.0,0.001389240664947364,Map-Conditioned Failure-Memory Diffusion,0,task_06
1,0.9,11,0,0.0,4.0,0.001399534274241887,Map-Conditioned Failure-Memory Diffusion,0,task_06
0,-1.1199999999999999,13,1,0.0,,0.0013915994618750678,Map-Conditioned Failure-Memory Diffusion,0,task_06
0,-1.05,6,1,1.0,,0.0014682848341180943,Map-Conditioned Failure-Memory Diffusion,0,task_06
0,-1.02,3,1,0.25,,0.0015850973383445914,Map-Conditioned Failure-Memory Diffusion,0,task_06
1,0.94,7,0,0.0,0.0,0.00378461299780091,Map-Conditioned Improved Failure-Memory Diffusion,0,task_06
1,0.88,13,0,0.0,6.0,0.0039892243042301675,Map-Conditioned Improved Failure-Memory Diffusion,0,task_06
1,0.94,7,0,0.0,0.0,0.0021874999989190008,Map-Conditioned Improved Failure-Memory Diffusion,0,task_06
1,0.94,7,0,0.0,0.0,0.00208686914577681,Map-Conditioned Improved Failure-Memory Diffusion,0,task_06
1,0.94,7,0,0.0,0.0,0.0021150180005601476,Map-Conditioned Improved Failure-Memory Diffusion,0,task_06
0,-1.0,1,1,0.0,,6.040994776412845e-06,Random Policy,0,task_07
0,-1.0,1,1,0.0,,2.2080057533457875e-06,Random Policy,0,task_07
0,-1.07,8,1,0.0,,8.227470971178263e-07,Random Policy,0,task_07
0,-1.03,4,1,0.0,,8.959941624198109e-07,Random Policy,0,task_07
0,-1.05,6,1,0.0,,7.776640510807434e-07,Random Policy,0,task_07
1,0.92,9,0,0.0,0.0,1.9444754191984734e-07,Value Iteration,0,task_07
1,0.92,9,0,0.0,0.0,1.2500256869114108e-07,Value Iteration,0,task_07
1,0.92,9,0,0.0,0.0,1.064456430160337e-07,Value Iteration,0,task_07
1,0.92,9,0,0.0,0.0,1.248910040077236e-07,Value Iteration,0,task_07
1,0.92,9,0,0.0,0.0,9.699498251494434e-08,Value Iteration,0,task_07
1,0.92,9,0,0.0,0.0,1.806652613191141e-07,Policy Iteration,0,task_07
1,0.92,9,0,0.0,0.0,1.2944575347420243e-07,Policy Iteration,0,task_07
1,0.92,9,0,0.0,0.0,1.1566670663240883e-07,Policy Iteration,0,task_07
1,0.92,9,0,0.0,0.0,1.1122190496987767e-07,Policy Iteration,0,task_07
1,0.92,9,0,0.0,0.0,1.1600301756213109e-07,Policy Iteration,0,task_07
1,0.92,9,0,0.0,0.0,1.1806680251740747e-06,Q-learning,0,task_07
1,0.92,9,0,0.0,0.0,7.730009706897868e-07,Q-learning,0,task_07
1,0.92,9,0,0.0,0.0,7.776624342012736e-07,Q-learning,0,task_07
1,0.92,9,0,0.0,0.0,7.313339867525631e-07,Q-learning,0,task_07
1,0.92,9,0,0.0,0.0,7.314439345565107e-07,Q-learning,0,task_07
1,0.84,17,0,0.0,8.0,0.0021710294702857293,MCTS,0,task_07
1,0.7799999999999999,23,0,0.0,14.0,0.003429621306207517,MCTS,0,task_07
1,0.7999999999999999,21,0,0.0,12.0,0.0027147341440598083,MCTS,0,task_07
1,0.86,15,0,0.0,6.0,0.0024414887341360253,MCTS,0,task_07
1,0.9,11,0,0.0,2.0,0.0023960644572401757,MCTS,0,task_07
0,-1.01,2,1,0.0,,0.0014611669976147823,Map-Conditioned Standard Diffusion,0,task_07
0,-1.05,6,1,0.0,,0.0013065761644005154,Map-Conditioned Standard Diffusion,0,task_07
0,-1.05,6,1,0.0,,0.0013714304974807117,Map-Conditioned Standard Diffusion,0,task_07
0,-1.13,14,1,0.0,,0.0013176487825278724,Map-Conditioned Standard Diffusion,0,task_07
0,-1.1199999999999999,13,1,0.0,,0.0013094520008263106,Map-Conditioned Standard Diffusion,0,task_07
0,-1.01,2,1,0.0,,0.001376041502226144,Map-Conditioned Failure-Memory Diffusion,0,task_07
0,-1.05,6,1,0.14285714285714285,,0.0014529235001342993,Map-Conditioned Failure-Memory Diffusion,0,task_07
1,0.9,11,0,0.5833333333333334,2.0,0.001407144093801352,Map-Conditioned Failure-Memory Diffusion,0,task_07
0,-1.03,4,1,0.4,,0.0013885415028198622,Map-Conditioned Failure-Memory Diffusion,0,task_07
0,-1.1199999999999999,13,1,0.5,,0.0014542086148419632,Map-Conditioned Failure-Memory Diffusion,0,task_07
1,0.92,9,0,0.0,0.0,0.0019802266663949317,Map-Conditioned Improved Failure-Memory Diffusion,0,task_07
1,0.86,15,0,0.0,6.0,0.0019589806004660206,Map-Conditioned Improved Failure-Memory Diffusion,0,task_07
1,0.86,15,0,0.0,6.0,0.001997208399310087,Map-Conditioned Improved Failure-Memory Diffusion,0,task_07
1,0.9,11,0,0.0,2.0,0.0019488334536700595,Map-Conditioned Improved Failure-Memory Diffusion,0,task_07
1,0.84,17,0,0.0,8.0,0.001954156766741482,Map-Conditioned Improved Failure-Memory Diffusion,0,task_07
0,-1.01,2,1,0.0,,1.3959943316876888e-06,Random Policy,0,task_08
0,-1.0,1,1,0.0,,1.3749959180131555e-06,Random Policy,0,task_08
0,-1.01,2,1,0.0,,1.0415024007670581e-06,Random Policy,0,task_08
0,-1.01,2,1,0.0,,9.584982763044536e-07,Random Policy,0,task_08
0,-1.0,1,1,0.0,,1.0410003596916795e-06,Random Policy,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,2.7599708118941635e-07,Value Iteration,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.3012686395086348e-07,Value Iteration,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,9.375071385875344e-08,Value Iteration,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.0425173968542367e-07,Value Iteration,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.4062607078813016e-07,Value Iteration,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,2.396245690761134e-07,Policy Iteration,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,8.361894288100302e-08,Policy Iteration,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.0412077244836837e-07,Policy Iteration,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,9.362702257931232e-08,Policy Iteration,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,9.37488948693499e-08,Policy Iteration,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.036500179907307e-06,Q-learning,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,8.125043677864596e-07,Q-learning,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,7.813760021235794e-07,Q-learning,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,7.76126398704946e-07,Q-learning,0,task_08
1,0.9299999999999999,8,0,0.0,0.0,7.657490641577169e-07,Q-learning,0,task_08
1,0.85,16,0,0.0,8.0,0.000880577939824434,MCTS,0,task_08
1,0.91,10,0,0.0,2.0,0.0012487667016102932,MCTS,0,task_08
1,0.91,10,0,0.0,2.0,0.001022149900381919,MCTS,0,task_08
1,0.7699999999999999,24,0,0.0,16.0,0.0008349323331155271,MCTS,0,task_08
1,0.85,16,0,0.0,8.0,0.0008858724395395257,MCTS,0,task_08
0,-1.03,4,1,0.0,,0.0013536770020436961,Map-Conditioned Standard Diffusion,0,task_08
0,-1.03,4,1,0.0,,0.001445364749088185,Map-Conditioned Standard Diffusion,0,task_08
0,-1.03,4,1,0.0,,0.0013184897470637225,Map-Conditioned Standard Diffusion,0,task_08
0,-1.03,4,1,0.0,,0.0013098334966343828,Map-Conditioned Standard Diffusion,0,task_08
0,-1.05,6,1,0.0,,0.0013558123391703703,Map-Conditioned Standard Diffusion,0,task_08
0,-1.03,4,1,0.0,,0.0013750835023529362,Map-Conditioned Failure-Memory Diffusion,0,task_08
0,-1.03,4,1,0.4,,0.0015060832520248368,Map-Conditioned Failure-Memory Diffusion,0,task_08
0,-1.03,4,1,0.6,,0.001407541745720664,Map-Conditioned Failure-Memory Diffusion,0,task_08
0,-1.02,3,1,1.0,,0.0013995000044815242,Map-Conditioned Failure-Memory Diffusion,0,task_08
0,-1.05,6,1,1.0,,0.0014529301624861546,Map-Conditioned Failure-Memory Diffusion,0,task_08
1,0.91,10,0,0.0,2.0,0.0019582413980970157,Map-Conditioned Improved Failure-Memory Diffusion,0,task_08
1,0.8099999999999999,20,0,0.0,12.0,0.00191880420097732,Map-Conditioned Improved Failure-Memory Diffusion,0,task_08
1,0.89,12,0,0.0,4.0,0.0020012082471415247,Map-Conditioned Improved Failure-Memory Diffusion,0,task_08
1,0.83,18,0,0.0,10.0,0.0019815138334201444,Map-Conditioned Improved Failure-Memory Diffusion,0,task_08
1,0.83,18,0,0.0,10.0,0.001950129554542299,Map-Conditioned Improved Failure-Memory Diffusion,0,task_08
0,-1.06,7,1,0.0,,9.107149838070785e-07,Random Policy,0,task_09
0,-1.03,4,1,0.0,,8.647475624457002e-07,Random Policy,0,task_09
0,-1.02,3,1,0.0,,8.60998018955191e-07,Random Policy,0,task_09
0,-1.0,1,1,0.0,,1.124994014389813e-06,Random Policy,0,task_09
0,-1.0,1,1,0.0,,1.0840012691915035e-06,Random Policy,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.6662306734360754e-07,Value Iteration,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.3537464838009328e-07,Value Iteration,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.1962583812419325e-07,Value Iteration,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,9.925133781507611e-08,Value Iteration,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.3550197763834149e-07,Value Iteration,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.9799699657596648e-07,Policy Iteration,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.2487362255342305e-07,Policy Iteration,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,9.887298801913857e-08,Policy Iteration,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.0412622941657901e-07,Policy Iteration,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.0387702786829323e-07,Policy Iteration,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,9.531249816063792e-07,Q-learning,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,8.020033419597894e-07,Q-learning,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,7.50123945181258e-07,Q-learning,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,7.238741090986878e-07,Q-learning,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,7.291255315067247e-07,Q-learning,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,0.0018478386245988077,MCTS,0,task_09
1,0.9299999999999999,8,0,0.0,0.0,0.00174785399758548,MCTS,0,task_09
1,0.8099999999999999,20,0,0.0,12.0,0.002273845949821407,MCTS,0,task_09
1,0.87,14,0,0.0,6.0,0.0021878035705802695,MCTS,0,task_09
1,0.89,12,0,0.0,4.0,0.0019052084171562456,MCTS,0,task_09
0,-1.03,4,1,0.0,,0.001442677003069548,Map-Conditioned Standard Diffusion,0,task_09
0,-1.01,2,1,0.0,,0.0013414369968813844,Map-Conditioned Standard Diffusion,0,task_09
0,-1.01,2,1,0.0,,0.001335749497229699,Map-Conditioned Standard Diffusion,0,task_09
0,-1.03,4,1,0.0,,0.0013328127533895895,Map-Conditioned Standard Diffusion,0,task_09
0,-1.01,2,1,0.0,,0.001333936997980345,Map-Conditioned Standard Diffusion,0,task_09
0,-1.03,4,1,0.0,,0.0014498854980047327,Map-Conditioned Failure-Memory Diffusion,0,task_09
0,-1.03,4,1,0.4,,0.0014067397496546619,Map-Conditioned Failure-Memory Diffusion,0,task_09
0,-1.07,8,1,0.4444444444444444,,0.001441895999960252,Map-Conditioned Failure-Memory Diffusion,0,task_09
0,-1.02,3,1,0.5,,0.0013973193320756157,Map-Conditioned Failure-Memory Diffusion,0,task_09
1,0.9299999999999999,8,0,0.4444444444444444,0.0,0.0014475835014309268,Map-Conditioned Failure-Memory Diffusion,0,task_09
1,0.6699999999999999,34,0,0.0,26.0,0.0019646813251550637,Map-Conditioned Improved Failure-Memory Diffusion,0,task_09
1,0.8099999999999999,20,0,0.0,12.0,0.0019978145486675204,Map-Conditioned Improved Failure-Memory Diffusion,0,task_09
1,0.75,26,0,0.0,18.0,0.001994972577309594,Map-Conditioned Improved Failure-Memory Diffusion,0,task_09
1,0.89,12,0,0.0,4.0,0.001964666668451779,Map-Conditioned Improved Failure-Memory Diffusion,0,task_09
1,0.69,32,0,0.0,24.0,0.0019592759986153396,Map-Conditioned Improved Failure-Memory Diffusion,0,task_09
0,-1.01,2,1,0.0,,2.166496415156871e-06,Random Policy,1,task_00
0,-1.0,1,1,0.0,,1.791995600797236e-06,Random Policy,1,task_00
0,-1.01,2,1,0.0,,1.1040028766728938e-06,Random Policy,1,task_00
0,-1.06,7,1,0.0,,8.154290428917323e-07,Random Policy,1,task_00
0,-1.0,1,1,0.0,,1.1659867595881224e-06,Random Policy,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.9262188288848847e-07,Value Iteration,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.1437623470555991e-07,Value Iteration,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.1987140169367194e-07,Value Iteration,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.0437361197546124e-07,Value Iteration,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.2512646208051592e-07,Value Iteration,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,2.1887353796046227e-07,Policy Iteration,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.1462543625384569e-07,Policy Iteration,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.1449992598500103e-07,Policy Iteration,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.0925032256636769e-07,Policy Iteration,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.2487362255342305e-07,Policy Iteration,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.0107505659107119e-06,Q-learning,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,8.332481229444966e-07,Q-learning,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,7.915004971437156e-07,Q-learning,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,7.396229193545878e-07,Q-learning,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,7.552498573204502e-07,Q-learning,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,0.002002244871619041,MCTS,1,task_00
1,0.8099999999999999,20,0,0.0,12.0,0.002377297802013345,MCTS,1,task_00
1,0.71,30,0,0.0,22.0,0.002454716801973215,MCTS,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,0.0018860573745769216,MCTS,1,task_00
1,0.89,12,0,0.0,4.0,0.0020728958346201884,MCTS,1,task_00
0,-1.02,3,1,0.0,,0.0013713193378256012,Map-Conditioned Standard Diffusion,1,task_00
0,-1.1,11,1,0.0,,0.001342621272091161,Map-Conditioned Standard Diffusion,1,task_00
0,-1.02,3,1,0.0,,0.0013446250037911038,Map-Conditioned Standard Diffusion,1,task_00
0,-1.04,5,1,0.0,,0.0013313747942447663,Map-Conditioned Standard Diffusion,1,task_00
0,-1.02,3,1,0.0,,0.001383180662135904,Map-Conditioned Standard Diffusion,1,task_00
0,-1.02,3,1,0.0,,0.0014346386742545292,Map-Conditioned Failure-Memory Diffusion,1,task_00
1,0.9299999999999999,8,0,0.1111111111111111,0.0,0.0014279634997365065,Map-Conditioned Failure-Memory Diffusion,1,task_00
0,-1.02,3,1,0.25,,0.001418527666828595,Map-Conditioned Failure-Memory Diffusion,1,task_00
0,-1.08,9,1,0.5,,0.0014118145578928913,Map-Conditioned Failure-Memory Diffusion,1,task_00
0,-1.02,3,1,0.5,,0.0014185416609204065,Map-Conditioned Failure-Memory Diffusion,1,task_00
1,0.9299999999999999,8,0,0.0,0.0,0.00198783849918982,Map-Conditioned Improved Failure-Memory Diffusion,1,task_00
1,0.89,12,0,0.0,4.0,0.001984218746656552,Map-Conditioned Improved Failure-Memory Diffusion,1,task_00
1,0.91,10,0,0.0,2.0,0.001989458400930744,Map-Conditioned Improved Failure-Memory Diffusion,1,task_00
1,0.91,10,0,0.0,2.0,0.0019773959036683665,Map-Conditioned Improved Failure-Memory Diffusion,1,task_00
1,0.87,14,0,0.0,6.0,0.0019847767876594196,Map-Conditioned Improved Failure-Memory Diffusion,1,task_00
0,-1.01,2,1,0.0,,1.2710006558336318e-06,Random Policy,1,task_01
0,-1.02,3,1,0.0,,9.99997913216551e-07,Random Policy,1,task_01
0,-1.0,1,1,0.0,,1.3749959180131555e-06,Random Policy,1,task_01
0,-1.0,1,1,0.0,,1.2920063454657793e-06,Random Policy,1,task_01
0,-1.0,1,1,0.0,,1.291002263315022e-06,Random Policy,1,task_01
1,0.95,6,0,0.0,0.0,1.7366740697373947e-07,Value Iteration,1,task_01
1,0.95,6,0,0.0,0.0,1.1133185277382533e-07,Value Iteration,1,task_01
1,0.95,6,0,0.0,0.0,1.0416745984305938e-07,Value Iteration,1,task_01
1,0.95,6,0,0.0,0.0,1.043348068681856e-07,Value Iteration,1,task_01
1,0.95,6,0,0.0,0.0,9.733533564334114e-08,Value Iteration,1,task_01
1,0.95,6,0,0.0,0.0,2.5716629655410844e-07,Policy Iteration,1,task_01
1,0.95,6,0,0.0,0.0,1.1116693106790383e-07,Policy Iteration,1,task_01
1,0.95,6,0,0.0,0.0,1.321653447424372e-07,Policy Iteration,1,task_01
1,0.95,6,0,0.0,0.0,1.460042161246141e-07,Policy Iteration,1,task_01
1,0.95,6,0,0.0,0.0,1.0416018388544519e-07,Policy Iteration,1,task_01
1,0.95,6,0,0.0,0.0,1.1111672696036596e-06,Q-learning,1,task_01
1,0.95,6,0,0.0,0.0,8.403342993309101e-07,Q-learning,1,task_01
1,0.95,6,0,0.0,0.0,7.918351911939681e-07,Q-learning,1,task_01
1,0.95,6,0,0.0,0.0,7.568378350697458e-07,Q-learning,1,task_01
1,0.95,6,0,0.0,0.0,7.498335132064918e-07,Q-learning,1,task_01
1,0.95,6,0,0.0,0.0,0.0011951668299540568,MCTS,1,task_01
1,0.95,6,0,0.0,0.0,0.0011318195004908678,MCTS,1,task_01
1,0.95,6,0,0.0,0.0,0.0011283748341763082,MCTS,1,task_01
1,0.95,6,0,0.0,0.0,0.0011898751690750942,MCTS,1,task_01
1,0.95,6,0,0.0,0.0,0.0012038195006122503,MCTS,1,task_01
0,-1.0,1,1,0.0,,0.0014288750098785385,Map-Conditioned Standard Diffusion,1,task_01
0,-1.0,1,1,0.0,,0.001344417003565468,Map-Conditioned Standard Diffusion,1,task_01
0,-1.0,1,1,0.0,,0.0013240830012364313,Map-Conditioned Standard Diffusion,1,task_01
0,-1.0,1,1,0.0,,0.0013351250090636313,Map-Conditioned Standard Diffusion,1,task_01
0,-1.0,1,1,0.0,,0.001327667006989941,Map-Conditioned Standard Diffusion,1,task_01
0,-1.0,1,1,0.0,,0.001411874996847473,Map-Conditioned Failure-Memory Diffusion,1,task_01
1,0.95,6,0,0.14285714285714285,0.0,0.0014457570020264636,Map-Conditioned Failure-Memory Diffusion,1,task_01
0,-1.01,2,1,0.3333333333333333,,0.0014168964989949018,Map-Conditioned Failure-Memory Diffusion,1,task_01
0,-1.04,5,1,0.3333333333333333,,0.0014372665988048538,Map-Conditioned Failure-Memory Diffusion,1,task_01
1,0.95,6,0,0.5714285714285714,0.0,0.0014128958306779775,Map-Conditioned Failure-Memory Diffusion,1,task_01
1,0.9299999999999999,8,0,0.0,2.0,0.0019303282497276086,Map-Conditioned Improved Failure-Memory Diffusion,1,task_01
